order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r2_no_guarantee,r2_with_guarantee,r2_diff_abs,r2_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,dedupe_no_guarantee,dedupe_with_guarantee,dedupe_diff_abs,dedupe_diff_factor,symbreak_no_guarantee,symbreak_with_guarantee,symbreak_diff_abs,symbreak_diff_factor
1200,220,220,533,550,17,0.9691,450,500,50,0.9,0,0,0,N/A,14,7,7,2.0,1315,0,1315,N/A,854,856,2,0.9977
1201,266,266,616,9656,9040,0.0638,488,8372,7884,0.0583,0,0,0,N/A,28,371,343,0.0755,1504,0,1504,N/A,1153,23256,22103,0.0496
1202,220,220,248,329,81,0.7538,221,299,78,0.7391,0,0,0,N/A,3,4,1,0.75,219,0,219,N/A,132,180,48,0.7333
1203,266,263,1335,29043,27708,0.046,1057,24884,23827,0.0425,0,0,0,N/A,58,1136,1078,0.0511,3110,0,3110,N/A,2668,80232,77564,0.0333
1204,213,213,572,4931,4359,0.116,459,4285,3826,0.1071,0,0,0,N/A,20,142,122,0.1408,1097,0,1097,N/A,1060,12033,10973,0.0881
1205,220,220,115,269,154,0.4275,92,232,140,0.3966,0,0,0,N/A,2,6,4,0.3333,248,0,248,N/A,78,172,94,0.4535
1206,246,220,1413,4043,2630,0.3495,1141,3575,2434,0.3192,0,0,0,N/A,41,48,7,0.8542,2887,0,2887,N/A,651,1550,899,0.42
1207,210,200,1110,1814,704,0.6119,903,1559,656,0.5792,0,0,0,N/A,49,39,10,1.2564,3103,0,3103,N/A,1511,2613,1102,0.5783
1208,210,210,2318,64669,62351,0.0358,1938,60000,58062,0.0323,0,0,0,N/A,90,1777,1687,0.0506,4195,0,4195,N/A,2055,62846,60791,0.0327
1209,220,220,184,317,133,0.5804,141,248,107,0.5685,0,0,0,N/A,1,1,0,1.0,181,0,181,N/A,82,130,48,0.6308
1210,200,200,174,273,99,0.6374,121,190,69,0.6368,0,0,0,N/A,1,1,0,1.0,209,0,209,N/A,281,489,208,0.5746
1211,200,200,160,283,123,0.5654,139,257,118,0.5409,0,0,0,N/A,0,0,0,N/A,191,0,191,N/A,90,158,68,0.5696
1212,220,220,1351,11453,10102,0.118,1169,10652,9483,0.1097,0,0,0,N/A,44,242,198,0.1818,3210,0,3210,N/A,1327,13913,12586,0.0954
1213,220,220,167,293,126,0.57,116,221,105,0.5249,0,0,0,N/A,2,5,3,0.4,180,0,180,N/A,77,131,54,0.5878
1214,260,260,7257,543936,536679,0.0133,6070,468889,462819,0.0129,0,0,0,N/A,216,24456,24240,0.0088,15401,0,15401,N/A,15175,1533678,1518503,0.0099
1215,200,200,160,253,93,0.6324,136,222,86,0.6126,0,0,0,N/A,0,0,0,N/A,175,0,175,N/A,108,190,82,0.5684
1216,213,213,869,11493,10624,0.0756,657,9668,9011,0.068,0,0,0,N/A,32,409,377,0.0782,2169,0,2169,N/A,1474,35467,33993,0.0416
1217,255,220,612,4163,3551,0.147,465,3701,3236,0.1256,0,0,0,N/A,21,83,62,0.253,1384,0,1384,N/A,486,3895,3409,0.1248
1218,260,260,1083,29504,28421,0.0367,804,25322,24518,0.0318,0,0,0,N/A,66,1252,1186,0.0527,3282,0,3282,N/A,1733,82343,80610,0.021
1219,260,260,3776,269555,265779,0.014,3115,249672,246557,0.0125,0,0,0,N/A,182,8208,8026,0.0222,7912,0,7912,N/A,2917,207081,204164,0.0141
1220,220,220,216,328,112,0.6585,191,298,107,0.6409,0,0,0,N/A,1,1,0,1.0,151,0,151,N/A,85,124,39,0.6855
1221,220,220,169,283,114,0.5972,150,255,105,0.5882,0,0,0,N/A,1,2,1,0.5,184,0,184,N/A,86,156,70,0.5513
1222,220,220,205,348,143,0.5891,163,276,113,0.5906,0,0,0,N/A,2,4,2,0.5,183,0,183,N/A,62,102,40,0.6078
1223,220,220,149,303,154,0.4917,127,268,141,0.4739,0,0,0,N/A,2,5,3,0.4,223,0,223,N/A,78,147,69,0.5306
1224,255,220,1014,3743,2729,0.2709,843,3276,2433,0.2573,0,0,0,N/A,34,124,90,0.2742,1573,0,1573,N/A,1171,4919,3748,0.2381
1225,300,268,654,18020,17366,0.0363,481,16541,16060,0.0291,0,0,0,N/A,50,629,579,0.0795,2484,0,2484,N/A,764,11261,10497,0.0678
1226,263,263,433,4845,4412,0.0894,346,4452,4106,0.0777,0,0,0,N/A,17,117,100,0.1453,1352,0,1352,N/A,367,4599,4232,0.0798
1227,220,220,798,1422,624,0.5612,639,1162,523,0.5499,0,0,0,N/A,11,18,7,0.6111,914,0,914,N/A,608,1131,523,0.5376
1228,220,220,165,344,179,0.4797,123,267,144,0.4607,0,0,0,N/A,2,6,4,0.3333,238,0,238,N/A,50,109,59,0.4587
1229,200,200,197,385,188,0.5117,155,334,179,0.4641,0,0,0,N/A,3,1,2,3.0,471,0,471,N/A,268,305,37,0.8787
1230,260,220,1250,1798,548,0.6952,987,1475,488,0.6692,0,0,0,N/A,69,53,16,1.3019,3420,0,3420,N/A,1656,2478,822,0.6683
1231,220,220,161,257,96,0.6265,138,227,89,0.6079,0,0,0,N/A,1,1,0,1.0,160,0,160,N/A,108,172,64,0.6279
1232,260,260,137,675,538,0.203,97,573,476,0.1693,0,0,0,N/A,7,18,11,0.3889,525,0,525,N/A,204,1479,1275,0.1379
1233,220,220,121,240,119,0.5042,98,205,107,0.478,0,0,0,N/A,2,4,2,0.5,212,0,212,N/A,115,208,93,0.5529
1234,268,265,231,1645,1414,0.1404,126,1209,1083,0.1042,0,0,0,N/A,15,54,39,0.2778,1701,0,1701,N/A,1010,10437,9427,0.0968
1235,260,255,2521,49801,47280,0.0506,2190,46021,43831,0.0476,0,0,0,N/A,88,1280,1192,0.0688,3912,0,3912,N/A,2423,55336,52913,0.0438
1236,260,210,524,7800,7276,0.0672,414,7128,6714,0.0581,0,0,0,N/A,30,188,158,0.1596,1359,0,1359,N/A,349,5814,5465,0.06
1237,200,200,176,307,131,0.5733,157,279,122,0.5627,0,0,0,N/A,0,0,0,N/A,205,0,205,N/A,101,175,74,0.5771
1238,220,220,115,226,111,0.5088,83,164,81,0.5061,0,0,0,N/A,0,0,0,N/A,246,0,246,N/A,108,243,135,0.4444
1239,220,220,115,217,102,0.53,94,188,94,0.5,0,0,0,N/A,1,1,0,1.0,192,0,192,N/A,125,215,90,0.5814
1240,300,300,390,5014,4624,0.0778,275,4524,4249,0.0608,0,0,0,N/A,13,125,112,0.104,1606,0,1606,N/A,434,6510,6076,0.0667
1241,200,200,149,273,124,0.5458,127,244,117,0.5205,0,0,0,N/A,0,0,0,N/A,199,0,199,N/A,89,164,75,0.5427
1242,220,220,119,269,150,0.4424,83,196,113,0.4235,0,0,0,N/A,2,6,4,0.3333,250,0,250,N/A,75,175,100,0.4286
1243,220,220,1083,1770,687,0.6119,826,1348,522,0.6128,0,0,0,N/A,15,12,3,1.25,1849,0,1849,N/A,413,626,213,0.6597
1244,220,220,151,247,96,0.6113,124,212,88,0.5849,0,0,0,N/A,1,1,0,1.0,180,0,180,N/A,117,201,84,0.5821
1245,220,220,172,293,121,0.587,150,262,112,0.5725,0,0,0,N/A,2,4,2,0.5,181,0,181,N/A,100,160,60,0.625
1246,220,220,379,879,500,0.4312,234,534,300,0.4382,0,0,0,N/A,11,11,0,1.0,858,0,858,N/A,269,634,365,0.4243
1247,220,220,160,269,109,0.5948,139,244,105,0.5697,0,0,0,N/A,1,2,1,0.5,183,0,183,N/A,91,165,74,0.5515
1248,200,200,268,454,186,0.5903,229,407,178,0.5627,0,0,0,N/A,0,0,0,N/A,301,0,301,N/A,139,238,99,0.584
1249,270,270,139,987,848,0.1408,81,811,730,0.0999,0,0,0,N/A,8,34,26,0.2353,567,0,567,N/A,286,2319,2033,0.1233
1250,220,220,172,286,114,0.6014,149,256,107,0.582,0,0,0,N/A,2,4,2,0.5,167,0,167,N/A,87,140,53,0.6214
1251,220,220,155,257,102,0.6031,133,230,97,0.5783,0,0,0,N/A,1,2,1,0.5,172,0,172,N/A,102,172,70,0.593
1252,200,200,140,272,132,0.5147,118,229,111,0.5153,0,0,0,N/A,0,0,0,N/A,267,0,267,N/A,129,264,135,0.4886
1253,220,220,135,255,120,0.5294,112,225,113,0.4978,0,0,0,N/A,1,3,2,0.3333,196,0,196,N/A,102,178,76,0.573
1254,210,200,625,1198,573,0.5217,474,983,509,0.4822,0,0,0,N/A,24,27,3,0.8889,2086,0,2086,N/A,1322,1928,606,0.6857
1255,220,220,358,636,278,0.5629,312,583,271,0.5352,0,0,0,N/A,10,15,5,0.6667,607,0,607,N/A,429,840,411,0.5107
1256,220,220,479,966,487,0.4959,323,684,361,0.4722,0,0,0,N/A,3,7,4,0.4286,576,0,576,N/A,227,766,539,0.2963
1257,210,210,647,6776,6129,0.0955,502,6126,5624,0.0819,0,0,0,N/A,19,190,171,0.1,1249,0,1249,N/A,651,7696,7045,0.0846
1258,220,220,171,299,128,0.5719,148,268,120,0.5522,0,0,0,N/A,2,5,3,0.4,175,0,175,N/A,78,125,47,0.624
1259,220,220,173,298,125,0.5805,143,257,114,0.5564,0,0,0,N/A,2,4,2,0.5,200,0,200,N/A,104,179,75,0.581
1260,220,220,165,270,105,0.6111,144,246,102,0.5854,0,0,0,N/A,0,0,0,N/A,161,0,161,N/A,93,149,56,0.6242
1261,220,220,158,290,132,0.5448,141,269,128,0.5242,0,0,0,N/A,0,0,0,N/A,190,0,190,N/A,69,127,58,0.5433
1262,220,220,137,264,127,0.5189,117,234,117,0.5,0,0,0,N/A,1,3,2,0.3333,200,0,200,N/A,91,164,73,0.5549
1263,220,220,143,288,145,0.4965,104,223,119,0.4664,0,0,0,N/A,1,2,1,0.5,216,0,216,N/A,75,146,71,0.5137
1264,220,220,363,358,5,1.014,231,206,25,1.1214,0,0,0,N/A,13,7,6,1.8571,1200,0,1200,N/A,783,436,347,1.7959
1265,300,268,904,10367,9463,0.0872,727,9387,8660,0.0774,0,0,0,N/A,49,265,216,0.1849,2553,0,2553,N/A,974,11550,10576,0.0843
1266,220,220,215,350,135,0.6143,166,277,111,0.5993,0,0,0,N/A,1,1,0,1.0,180,0,180,N/A,59,104,45,0.5673
1267,266,263,574,9680,9106,0.0593,442,8027,7585,0.0551,0,0,0,N/A,20,373,353,0.0536,1733,0,1733,N/A,1470,36902,35432,0.0398
1268,220,220,132,298,166,0.443,112,267,155,0.4195,0,0,0,N/A,2,6,4,0.3333,244,0,244,N/A,56,134,78,0.4179
1269,200,200,383,637,254,0.6013,289,543,254,0.5322,0,0,0,N/A,12,10,2,1.2,1516,0,1516,N/A,947,1413,466,0.6702
1270,260,260,366,2660,2294,0.1376,260,2386,2126,0.109,0,0,0,N/A,19,59,40,0.322,1240,0,1240,N/A,386,1958,1572,0.1971
1271,200,200,132,179,47,0.7374,114,155,41,0.7355,0,0,0,N/A,0,0,0,N/A,96,0,96,N/A,125,174,49,0.7184
1272,220,220,453,1108,655,0.4088,301,824,523,0.3653,0,0,0,N/A,6,17,11,0.3529,673,0,673,N/A,246,649,403,0.379
1273,260,255,1025,9808,8783,0.1045,756,7691,6935,0.0983,0,0,0,N/A,38,401,363,0.0948,2686,0,2686,N/A,3266,48059,44793,0.068
1274,200,200,555,734,179,0.7561,456,658,202,0.693,0,0,0,N/A,24,9,15,2.6667,1263,0,1263,N/A,453,497,44,0.9115
1275,220,220,174,293,119,0.5939,156,267,111,0.5843,0,0,0,N/A,1,2,1,0.5,177,0,177,N/A,75,133,58,0.5639
1276,220,220,161,351,190,0.4587,122,277,155,0.4404,0,0,0,N/A,2,5,3,0.4,259,0,259,N/A,62,131,69,0.4733
1277,220,220,280,474,194,0.5907,225,394,169,0.5711,0,0,0,N/A,2,4,2,0.5,281,0,281,N/A,121,208,87,0.5817
1278,260,260,1295,24585,23290,0.0527,843,17600,16757,0.0479,0,0,0,N/A,48,1309,1261,0.0367,6326,0,6326,N/A,5393,186322,180929,0.0289
1279,200,200,167,266,99,0.6278,145,239,94,0.6067,0,0,0,N/A,0,0,0,N/A,164,0,164,N/A,108,173,65,0.6243
1280,220,220,181,293,112,0.6177,161,265,104,0.6075,0,0,0,N/A,1,1,0,1.0,165,0,165,N/A,102,155,53,0.6581
1281,220,220,151,327,176,0.4618,110,248,138,0.4435,0,0,0,N/A,2,5,3,0.4,245,0,245,N/A,67,136,69,0.4926
1282,263,263,560,7200,6640,0.0778,468,6766,6298,0.0692,0,0,0,N/A,22,151,129,0.1457,1375,0,1375,N/A,253,2518,2265,0.1005
1283,255,220,2440,12667,10227,0.1926,1979,11260,9281,0.1758,0,0,0,N/A,81,348,267,0.2328,5013,0,5013,N/A,3236,19941,16705,0.1623
1284,220,220,187,294,107,0.6361,130,216,86,0.6019,0,0,0,N/A,2,4,2,0.5,190,0,190,N/A,159,242,83,0.657
1285,200,200,469,563,94,0.833,332,367,35,0.9046,0,0,0,N/A,10,1,9,10.0,749,0,749,N/A,213,239,26,0.8912
1286,300,300,685,7971,7286,0.0859,478,7045,6567,0.0678,0,0,0,N/A,48,275,227,0.1745,3152,0,3152,N/A,849,14111,13262,0.0602
1287,200,200,329,860,531,0.3826,250,711,461,0.3516,0,0,0,N/A,5,11,6,0.4545,701,0,701,N/A,215,590,375,0.3644
1288,200,200,374,614,240,0.6091,195,300,105,0.65,0,0,0,N/A,3,3,0,1.0,933,0,933,N/A,658,971,313,0.6777
1289,220,220,147,271,124,0.5424,121,236,115,0.5127,0,0,0,N/A,1,3,2,0.3333,206,0,206,N/A,119,201,82,0.592
1290,220,220,163,275,112,0.5927,122,214,92,0.5701,0,0,0,N/A,0,0,0,N/A,171,0,171,N/A,89,148,59,0.6014
1291,220,220,145,222,77,0.6532,121,192,71,0.6302,0,0,0,N/A,1,2,1,0.5,145,0,145,N/A,123,191,68,0.644
1292,260,260,11348,1066100,1054752,0.0106,10181,997160,986979,0.0102,0,0,0,N/A,357,29509,29152,0.0121,15557,0,15557,N/A,6603,597158,590555,0.0111
1293,200,200,446,579,133,0.7703,346,381,35,0.9081,0,0,0,N/A,13,1,12,13.0,803,0,803,N/A,202,239,37,0.8452
1294,300,300,448,3502,3054,0.1279,304,3017,2713,0.1008,0,0,0,N/A,20,85,65,0.2353,1979,0,1979,N/A,604,7436,6832,0.0812
1295,260,255,2396,55948,53552,0.0428,2048,51896,49848,0.0395,0,0,0,N/A,104,1467,1363,0.0709,4877,0,4877,N/A,1955,58352,56397,0.0335
1296,200,200,106,219,113,0.484,87,191,104,0.4555,0,0,0,N/A,0,0,0,N/A,243,0,243,N/A,100,230,130,0.4348
1297,220,220,159,319,160,0.4984,112,243,131,0.4609,0,0,0,N/A,1,1,0,1.0,240,0,240,N/A,84,164,80,0.5122
1298,222,200,548,5147,4599,0.1065,381,4496,4115,0.0847,0,0,0,N/A,16,75,59,0.2133,2084,0,2084,N/A,1182,12538,11356,0.0943
1299,200,200,338,629,291,0.5374,282,543,261,0.5193,0,0,0,N/A,6,11,5,0.5455,723,0,723,N/A,629,1574,945,0.3996
